Nr okr.,TERYT,Gmina,L. obw.,Liczba wyborców,Otrzymane karty,Niewykorzystane karty,Wydane karty,Liczba wyborców głosujących przez pełnomocnika,Liczba wyborców głosujących na podstawie zaświadczenia,Pakiety wyborcze,Koperty zwrotne,Koperty  bez oświadczenia,Niepodpisane oświadczenie,Koperty zwrotne bez koperty na kartę do głosowania,Niezaklejona koperta na kartę do głosowania,Koperty na kartę do głosowania wrzucone do urny,Karty wyjęte z urny,Karty wyjęte z kopert na karty do głosowania,Karty nieważne,Karty ważne,Głosy nieważne,w tym: z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list,w tym: z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata,"w tym: z powodu postawienia znaku „x” wyłącznie obok nazwiska kandydata z listy, której rejestracja została unieważniona",Głosy ważne,1 - Komitet Wyborczy Prawo i Sprawiedliwość,2 - Komitet Wyborczy Platforma Obywatelska RP,3 - Komitet Wyborczy Partia Razem,4 - Komitet Wyborczy KORWiN,5 - Komitet Wyborczy Polskie Stronnictwo Ludowe,6 - Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,7 - Komitet Wyborczy Wyborców „Kukiz'15”,8 - Komitet Wyborczy Nowoczesna Ryszarda Petru,9 - Komitet Wyborczy Wyborców JOW Bezpartyjni,10 - Komitet Wyborczy Wyborców Zbigniewa Stonogi,11 - Komitet Wyborczy Wyborców  Ruch Społeczny Rzeczypospolitej Polskiej,12 - Komitet Wyborczy Wyborców Zjednoczeni dla Śląska,13 - Komitet Wyborczy Samoobrona,14 - Komitet Wyborczy Wyborców Grzegorza Brauna „Szczęść Boże!”,15 - Komitet Wyborczy Kongres Nowej Prawicy,16 - Komitet Wyborczy Wyborców Mniejszość Niemiecka,16 - Komitet Wyborczy Wyborców Obywatele do Parlamentu
33,260108,gm. Wiślica,5,4722,3611,1779,1832,4,6,0,0,0,0,0,0,0,1832,0,0,1832,72,56,16,0,1760,799,351,47,39,221,112,149,28,5.0,2.0,,,2.0,5.0,,,
33,260201,gm. Imielno,4,3652,2780,1378,1402,1,5,0,0,0,0,0,0,0,1402,0,0,1402,60,42,18,0,1342,678,131,50,21,246,77,101,27,8.0,1.0,,,1.0,1.0,,,
33,260202,gm. Jędrzejów,23,23191,17830,6887,10943,4,50,5,5,0,0,0,0,5,10947,5,0,10947,284,211,54,0,10663,4794,2081,324,368,726,863,915,488,25.0,42.0,,,13.0,24.0,,,
33,260203,gm. Małogoszcz,7,9338,7118,2872,4246,4,25,0,0,0,0,0,0,0,4245,0,0,4245,164,126,36,0,4081,2398,370,96,159,301,187,368,148,17.0,17.0,,,13.0,7.0,,,
33,260204,gm. Nagłowice,7,4139,3170,1732,1438,0,8,0,0,0,0,0,0,0,1438,0,0,1438,62,46,16,0,1376,701,148,36,41,159,114,131,27,10.0,2.0,,,0.0,7.0,,,
33,260205,gm. Oksa,5,3860,2919,1359,1560,3,16,0,0,0,0,0,0,0,1560,0,0,1560,56,45,7,0,1504,752,133,45,44,262,63,147,46,3.0,4.0,,,3.0,2.0,,,
33,260206,gm. Sędziszów,11,10583,8028,3320,4708,2,36,2,2,0,0,0,0,2,4709,2,0,4709,145,105,36,0,4564,2074,453,137,132,794,387,425,115,13.0,22.0,,,7.0,5.0,,,
33,260207,gm. Słupia (Jędrzejowska),4,3622,2740,1335,1405,1,8,0,0,0,0,0,0,0,1405,0,0,1405,51,37,14,0,1354,630,78,35,49,295,87,154,16,5.0,4.0,,,1.0,0.0,,,
33,260208,gm. Sobków,6,6856,5201,2051,3150,0,16,0,0,0,0,0,0,0,3150,0,0,3150,117,88,25,0,3033,1616,397,81,132,240,175,271,88,10.0,9.0,,,0.0,14.0,,,
33,260209,gm. Wodzisław,8,6054,4642,2246,2396,3,32,0,0,0,0,0,0,0,2396,0,0,2396,105,86,18,0,2291,1088,234,35,65,435,116,221,76,9.0,8.0,,,1.0,3.0,,,
33,260301,gm. Bejsce,3,3454,2676,1485,1191,3,10,1,1,0,0,0,0,1,1189,1,0,1189,31,20,10,0,1158,472,120,26,46,235,101,119,26,4.0,5.0,,,0.0,4.0,,,
33,260302,gm. Czarnocin,3,3351,2550,1357,1193,2,13,0,0,0,0,0,0,0,1193,0,0,1193,26,14,12,0,1167,456,90,39,25,311,71,136,17,5.0,14.0,,,1.0,2.0,,,
33,260303,gm. Kazimierza Wielka,16,13635,10463,5211,5252,1,37,1,1,1,0,0,0,0,5251,0,0,5251,186,145,37,0,5065,2019,709,115,162,823,480,557,159,13.0,10.0,,,5.0,13.0,,,
33,260304,gm. Opatowiec,3,3036,2300,1226,1074,0,7,0,0,0,0,0,0,0,1073,0,0,1073,23,16,7,0,1050,339,113,26,21,339,107,78,18,3.0,4.0,,,1.0,1.0,,,
33,260305,gm. Skalbmierz,6,5468,4150,2315,1835,6,14,1,1,0,0,0,0,1,1836,1,0,1836,63,32,30,0,1773,849,142,47,38,394,94,152,40,5.0,4.0,,,4.0,4.0,,,
33,260401,gm. Bieliny,9,7948,6080,2611,3468,4,14,0,0,0,0,0,0,0,3468,0,0,3468,116,85,21,0,3352,1979,243,106,192,279,123,288,85,30.0,9.0,,,5.0,13.0,,,
33,260402,gm. Bodzentyn,11,9425,7201,3132,4069,15,26,0,0,0,0,0,0,0,4067,0,2,4065,181,134,45,0,3884,1657,439,96,143,898,151,353,104,26.0,8.0,,,3.0,6.0,,,
33,260403,gm. Chęciny,14,12366,9485,3556,5929,0,37,5,5,1,0,0,0,4,5932,4,0,5932,204,147,48,0,5728,2627,765,200,272,383,426,691,292,38.0,16.0,,,4.0,14.0,,,
33,260404,gm. Chmielnik,11,9294,7163,2918,4245,9,48,0,0,0,0,0,0,0,4245,0,0,4245,136,101,27,0,4109,2148,498,127,131,416,233,351,148,30.0,12.0,,,1.0,14.0,,,
33,260405,gm. Daleszyce,14,12379,9441,3782,5659,3,24,1,0,0,0,0,0,0,5657,0,0,5657,166,108,52,0,5491,2797,792,132,214,456,242,549,237,37.0,22.0,,,3.0,10.0,,,
33,260406,gm. Górno,8,10930,8292,2518,5774,1,26,1,1,0,0,0,0,1,5774,1,0,5774,198,140,50,0,5576,3200,581,107,267,263,312,531,241,37.0,25.0,,,3.0,9.0,,,
33,260407,gm. Łagów,6,5641,4303,2108,2195,0,12,0,0,0,0,0,0,0,2195,0,0,2195,93,66,21,0,2102,1158,153,45,86,318,60,196,50,9.0,17.0,,,3.0,7.0,,,
33,260408,gm. Łopuszno,10,7255,5550,1742,3808,23,18,0,0,0,0,0,0,0,3808,0,0,3808,151,107,38,0,3657,1825,293,73,173,719,176,272,80,11.0,19.0,,,3.0,13.0,,,
33,260409,gm. Masłów,9,8398,6395,1912,4483,4,30,2,2,0,0,0,0,2,4486,2,1,4485,117,81,36,0,4368,1793,827,144,198,229,394,380,343,24.0,22.0,,,2.0,12.0,,,
33,260410,gm. Miedziana Góra,7,8902,6730,2003,4727,2,31,0,0,0,0,0,0,0,4724,0,0,4724,164,120,36,0,4560,1915,706,145,236,302,270,518,325,19.0,15.0,,,5.0,104.0,,,
33,260411,gm. Mniów,7,7424,5670,2084,3586,0,13,0,0,0,0,0,0,0,3585,0,0,3585,182,137,35,0,3403,2116,242,76,114,332,120,228,83,14.0,12.0,,,11.0,55.0,,,
33,260412,gm. Morawica,12,12717,10007,3578,6429,1,31,4,4,0,0,0,0,4,6431,4,0,6431,173,131,34,0,6258,2627,1411,156,245,430,304,603,393,43.0,25.0,,,3.0,18.0,,,
33,260413,gm. Nowa Słupia,8,8110,6197,2933,3264,3,14,0,0,0,0,0,0,0,3262,0,0,3262,109,81,25,0,3153,1530,486,69,105,275,304,271,80,15.0,10.0,,,1.0,7.0,,,
33,260414,gm. Piekoszów,16,12852,9662,3445,6217,1,24,1,1,0,0,0,0,1,6217,1,0,6217,200,131,63,0,6017,3054,625,180,288,479,344,653,305,37.0,26.0,,,7.0,19.0,,,
33,260415,gm. Pierzchnica,6,3956,3066,1300,1766,4,10,0,0,0,0,0,0,0,1766,0,0,1766,76,62,9,0,1690,870,169,38,60,261,62,175,48,2.0,1.0,,,1.0,3.0,,,
33,260416,gm. Raków,10,4815,3681,1714,1967,1,15,0,0,0,0,0,0,0,1967,0,0,1967,89,55,20,0,1878,886,179,27,66,371,114,168,40,11.0,11.0,,,0.0,5.0,,,
33,260417,gm. Sitkówka-Nowiny,7,5783,4444,1364,3080,1,12,0,0,0,0,0,0,0,3080,0,0,3080,110,73,23,0,2970,1209,586,80,131,180,211,308,227,12.0,13.0,,,2.0,11.0,,,
33,260418,gm. Strawczyn,7,8207,6254,1997,4257,1,11,0,0,0,0,0,0,0,4255,0,0,4255,157,108,49,0,4098,1941,334,89,171,820,119,456,109,26.0,15.0,,,6.0,12.0,,,
33,260419,gm. Zagnańsk,11,10537,8071,2266,5805,7,28,1,1,0,0,0,0,1,5805,1,0,5805,146,114,25,0,5659,2559,1196,139,231,147,584,492,243,32.0,25.0,,,4.0,7.0,,,
33,260501,gm. Fałków,3,3887,2940,1450,1490,0,11,0,0,0,0,0,0,0,1490,0,0,1490,80,65,15,0,1410,879,137,20,34,129,75,85,37,8.0,4.0,,,1.0,1.0,,,
33,260502,gm. Gowarczów,5,3880,2923,1377,1546,2,9,0,0,0,0,0,0,0,1546,0,0,1546,80,66,14,0,1466,793,145,38,48,95,182,126,29,5.0,3.0,,,1.0,1.0,,,
33,260503,gm. Końskie,24,30028,23161,8630,14531,12,94,4,4,0,0,0,0,4,14533,4,0,14533,433,301,108,0,14100,6394,2610,346,536,710,1477,1164,676,54.0,62.0,,,4.0,67.0,,,
33,260504,gm. Radoszyce,9,7384,5674,2583,3091,5,13,1,1,0,0,0,0,1,3092,1,0,3092,138,95,43,0,2954,1724,214,44,124,338,149,258,71,8.0,11.0,,,1.0,12.0,,,
33,260505,gm. Ruda Maleniecka,5,2743,2067,675,1392,9,25,0,0,0,0,0,0,0,1392,0,0,1392,61,39,22,0,1331,609,146,30,45,306,79,70,29,8.0,3.0,,,4.0,2.0,,,
33,260506,gm. Słupia (Konecka),6,2797,2138,898,1240,0,6,0,0,0,0,0,0,0,1240,0,0,1240,46,30,15,0,1194,682,112,21,27,178,43,96,18,7.0,5.0,,,5.0,0.0,,,
33,260507,gm. Smyków,5,3043,2306,953,1353,5,5,0,0,0,0,0,0,0,1353,0,0,1353,51,34,17,0,1302,753,105,39,45,136,79,83,35,4.0,11.0,,,0.0,12.0,,,
33,260508,gm. Stąporków,17,14844,11319,5417,5902,14,48,2,2,0,0,0,0,2,5904,2,0,5904,221,167,54,0,5683,2617,966,151,176,288,630,559,197,64.0,22.0,,,4.0,9.0,,,
33,260601,gm. Baćkowice,4,4106,3131,1352,1779,0,12,0,0,0,0,0,0,0,1779,0,0,1779,73,44,29,0,1706,955,143,34,54,280,45,152,21,7.0,11.0,,,1.0,3.0,,,
33,260602,gm. Iwaniska,6,5610,4262,1888,2374,7,18,0,0,0,0,0,0,0,2374,0,0,2374,99,72,27,0,2275,1174,225,48,65,462,59,168,36,26.0,5.0,,,1.0,6.0,,,
33,260603,gm. Lipnik,4,4577,3460,1810,1650,1,5,0,0,0,0,0,0,0,1647,0,0,1647,62,37,25,0,1585,784,153,30,40,290,78,162,24,17.0,2.0,,,3.0,2.0,,,
33,260604,gm. Opatów,12,10008,7761,2753,5008,12,24,0,0,0,0,0,0,0,5007,0,0,5007,256,169,87,0,4751,1869,549,97,143,1034,297,560,131,37.0,24.0,,,7.0,3.0,,,
33,260605,gm. Ożarów,13,8995,6929,3002,3927,9,31,10,10,0,0,0,0,10,3937,10,0,3937,208,142,66,0,3729,1144,523,97,96,1070,323,320,108,20.0,16.0,,,5.0,7.0,,,
33,260606,gm. Sadowie,4,3406,2600,1096,1504,1,2,0,0,0,0,0,0,0,1504,0,0,1504,54,35,15,0,1450,593,128,42,42,318,96,180,32,8.0,4.0,,,0.0,7.0,,,
33,260607,gm. Tarłów,6,4646,3561,1714,1847,5,10,0,0,0,0,0,0,0,1847,0,0,1847,89,47,42,0,1758,735,147,61,53,462,97,148,29,7.0,11.0,,,3.0,5.0,,,
33,260608,gm. Wojciechowice,4,3449,2648,1061,1587,2,8,0,0,0,0,0,0,0,1587,0,0,1587,91,59,29,0,1496,451,101,30,46,567,101,158,15,14.0,11.0,,,2.0,0.0,,,
33,260701,m. Ostrowiec Świętokrzyski,38,58088,45190,19163,26027,15,118,8,7,0,0,0,0,7,26024,7,0,26024,701,481,204,0,25323,8896,6017,833,989,1193,3079,2632,1408,101.0,115.0,,,24.0,36.0,,,
33,260702,gm. Bałtów,5,3090,2350,1068,1282,5,10,0,0,0,0,0,0,0,1282,0,0,1282,100,65,35,0,1182,406,141,26,44,317,87,102,33,11.0,5.0,,,7.0,3.0,,,
33,260703,gm. Bodzechów,12,11144,8530,3818,4712,3,11,0,0,0,0,0,0,0,4712,0,0,4712,153,95,53,0,4559,1639,771,170,187,351,604,606,179,18.0,21.0,,,5.0,8.0,,,
33,260704,gm. Ćmielów,6,6236,4791,2376,2415,5,8,0,0,0,0,0,0,0,2414,0,0,2414,95,72,23,0,2319,706,484,76,95,333,221,299,77,14.0,7.0,,,4.0,3.0,,,
33,260705,gm. Kunów,11,8210,6280,3025,3255,2,15,0,0,0,0,0,0,0,3255,0,0,3255,171,130,40,0,3084,1207,609,87,117,277,285,341,132,15.0,10.0,,,2.0,2.0,,,
33,260706,gm. Waśniów,6,5624,4300,2320,1980,4,12,0,0,0,0,0,0,0,1980,0,0,1980,115,81,34,0,1865,1006,159,45,61,277,81,181,36,7.0,6.0,,,3.0,3.0,,,
33,260801,gm. Działoszyce,6,4392,3362,1821,1541,2,18,1,1,0,0,0,0,1,1542,1,0,1542,49,32,15,0,1493,614,170,31,32,359,109,117,30,8.0,4.0,,,17.0,2.0,,,
33,260802,gm. Kije,4,3732,2850,1226,1624,0,17,0,0,0,0,0,0,0,1624,0,0,1624,53,37,16,0,1571,823,162,56,46,182,97,146,45,9.0,2.0,,,0.0,3.0,,,
33,260803,gm. Michałów,5,3868,2950,1522,1428,0,9,0,0,0,0,0,0,0,1428,0,0,1428,49,41,8,0,1379,639,141,39,31,272,105,125,15,3.0,7.0,,,1.0,1.0,,,
33,260804,gm. Pińczów,17,18262,14152,6283,7869,7,45,7,5,0,0,0,0,5,7872,5,0,7872,186,129,47,0,7686,3211,1615,243,407,571,682,587,294,29.0,31.0,,,6.0,10.0,,,
33,260805,gm. Złota,3,3927,2970,1618,1352,2,17,0,0,0,0,0,0,0,1352,0,0,1352,39,26,12,0,1313,485,174,36,42,305,160,73,23,7.0,3.0,,,2.0,3.0,,,
33,260901,m. Sandomierz,15,20345,15760,5848,9912,3,123,5,5,0,0,0,0,5,9916,5,0,9916,226,163,63,0,9690,3593,2220,315,445,415,1162,920,496,74.0,34.0,,,0.0,16.0,,,
33,260902,gm. Dwikozy,8,7363,5641,2977,2664,1,7,0,0,0,0,0,0,0,2664,0,0,2664,101,74,27,0,2563,962,341,85,132,517,138,280,56,33.0,13.0,,,1.0,5.0,,,
33,260903,gm. Klimontów,8,6806,5189,2781,2408,5,20,1,1,0,0,0,0,1,2407,1,0,2407,120,88,32,0,2287,1176,326,49,51,384,79,147,32,23.0,8.0,,,2.0,10.0,,,
33,260904,gm. Koprzywnica,7,5656,4340,1795,2545,11,10,0,0,0,0,0,0,0,2543,0,0,2543,86,59,20,0,2457,1323,211,53,78,438,89,207,37,15.0,1.0,,,1.0,4.0,,,
33,260905,gm. Łoniów,4,6154,4700,2033,2667,13,17,0,0,0,0,0,0,0,2667,0,0,2667,90,71,19,0,2577,1184,196,32,121,723,52,180,79,6.0,1.0,,,1.0,2.0,,,
33,260906,gm. Obrazów,5,5456,4180,2063,2117,0,7,0,0,0,0,0,0,0,2117,0,0,2117,62,35,27,0,2055,873,211,44,99,512,96,149,48,10.0,8.0,,,3.0,2.0,,,
33,260907,gm. Samborzec,7,7139,5540,2496,3044,7,11,0,0,0,0,0,0,0,3044,0,0,3044,103,69,34,0,2941,1355,312,74,125,553,134,294,49,18.0,17.0,,,6.0,4.0,,,
33,260908,gm. Wilczyce,5,3192,2410,1268,1142,3,9,0,0,0,0,0,0,0,1142,0,0,1142,54,26,24,0,1088,390,116,27,30,307,37,148,16,12.0,2.0,,,1.0,2.0,,,
33,260909,gm. Zawichost,3,3726,2840,1439,1401,4,19,0,0,0,0,0,0,0,1400,0,0,1400,60,26,21,0,1340,587,163,26,24,262,97,137,34,4.0,4.0,,,2.0,0.0,,,
33,261001,m. Skarżysko-Kamienna,29,39128,30224,11377,18847,20,91,13,12,0,1,0,0,11,18853,11,0,18853,394,284,88,0,18459,7176,4940,622,708,576,1625,1611,959,73.0,84.0,,,35.0,50.0,,,
33,261002,gm. Bliżyn,5,6963,5337,2318,3019,0,13,3,3,0,0,0,0,3,3022,3,0,3022,102,77,23,0,2920,1362,703,65,86,75,166,361,67,10.0,16.0,,,5.0,4.0,,,
33,261003,gm. Łączna,6,4251,3250,1396,1854,4,5,1,1,1,0,0,0,0,1854,0,0,1854,50,37,13,0,1804,1027,164,69,79,118,98,172,62,8.0,4.0,,,1.0,2.0,,,
33,261004,gm. Skarżysko Kościelne,5,5125,3931,1565,2366,0,12,1,1,0,0,0,0,1,2367,1,0,2367,113,90,22,0,2254,1045,430,62,75,219,118,225,60,4.0,6.0,,,5.0,5.0,,,
33,261005,gm. Suchedniów,12,8751,6718,2463,4255,9,31,1,1,0,0,0,0,1,4256,1,0,4256,108,87,21,0,4148,1672,893,135,162,244,252,473,282,12.0,15.0,,,2.0,6.0,,,
33,261101,m. Starachowice,26,42013,32566,12501,20065,30,97,7,6,0,0,0,0,6,20067,6,1,20066,365,235,119,0,19701,7116,4735,569,912,681,2196,1974,1311,85.0,69.0,,,22.0,31.0,,,
33,261102,gm. Brody,12,8910,6869,3106,3763,5,17,1,1,0,0,0,0,1,3763,1,0,3763,159,105,50,0,3604,1782,513,86,138,340,152,430,123,21.0,13.0,,,1.0,5.0,,,
33,261103,gm. Mirzec,9,6845,5264,1987,3277,3,17,2,1,0,0,0,0,1,3276,1,1,3275,127,92,31,0,3148,1657,331,76,135,380,123,346,64,12.0,14.0,,,4.0,6.0,,,
33,261104,gm. Pawłów,14,12148,9316,4356,4960,1,10,1,0,0,0,0,0,0,4957,0,0,4957,217,170,37,0,4740,2676,326,105,204,338,139,777,104,29.0,27.0,,,4.0,11.0,,,
33,261105,gm. Wąchock,6,5817,4449,1739,2710,8,15,1,1,0,0,0,0,1,2711,1,0,2711,126,88,37,0,2585,1159,418,61,87,263,134,252,180,13.0,12.0,,,3.0,3.0,,,
33,261201,gm. Bogoria,6,6378,4850,2258,2592,0,17,1,1,0,0,0,0,1,2593,1,0,2593,102,81,20,0,2491,1195,216,45,106,590,87,167,53,12.0,7.0,,,6.0,7.0,,,
33,261202,gm. Łubnice,4,3525,2673,1148,1525,0,6,1,1,0,0,0,0,1,1526,1,0,1526,68,36,32,0,1458,821,87,46,58,230,41,131,28,5.0,6.0,,,1.0,4.0,,,
33,261203,gm. Oleśnica,4,3241,2490,1210,1280,1,10,0,0,0,0,0,0,0,1280,0,0,1280,46,32,13,0,1234,622,165,33,37,184,40,93,45,4.0,4.0,,,0.0,7.0,,,
33,261204,gm. Osiek,9,6334,4892,2067,2825,5,11,0,0,0,0,0,0,0,2825,0,0,2825,111,76,31,0,2714,1751,167,52,77,314,71,229,28,9.0,10.0,,,0.0,6.0,,,
33,261205,gm. Połaniec,8,9723,7500,2591,4909,5,39,0,0,0,0,0,0,0,4909,0,0,4909,149,104,39,0,4760,2408,563,121,264,554,236,432,129,21.0,24.0,,,2.0,6.0,,,
33,261206,gm. Rytwiany,6,5167,3993,1923,2070,1,7,0,0,0,0,0,0,0,2070,0,0,2070,61,44,16,0,2009,1030,196,74,124,167,138,202,56,14.0,5.0,,,0.0,3.0,,,
33,261207,gm. Staszów,25,21620,16955,7542,9413,5,70,2,2,0,0,0,0,2,9415,2,0,9415,304,205,94,0,9111,3991,1569,262,407,853,724,747,467,34.0,29.0,,,5.0,23.0,,,
33,261208,gm. Szydłów,7,3968,3047,1308,1739,0,16,0,0,0,0,0,0,0,1738,0,0,1738,68,45,20,0,1670,646,75,22,39,603,106,119,42,10.0,1.0,,,3.0,4.0,,,
33,261301,gm. Kluczewsko,4,4274,3253,1296,1957,0,19,0,0,0,0,0,0,0,1955,0,0,1955,78,52,23,0,1877,1011,161,38,49,311,89,155,41,10.0,4.0,,,4.0,4.0,,,
33,261302,gm. Krasocin,7,8608,6550,2647,3903,2,22,0,0,0,0,0,0,0,3901,0,0,3901,175,124,34,0,3726,1907,394,92,161,471,142,411,107,15.0,18.0,,,1.0,7.0,,,
33,261303,gm. Moskorzew,4,2384,1817,785,1032,2,11,0,0,0,0,0,0,0,1032,0,0,1032,51,37,14,0,981,410,62,23,23,129,59,256,10,5.0,1.0,,,3.0,0.0,,,
33,261304,gm. Radków,3,2110,1616,872,744,0,5,0,0,0,0,0,0,0,742,0,0,742,31,12,16,0,711,266,76,20,25,163,60,75,19,5.0,1.0,,,0.0,1.0,,,
33,261305,gm. Secemin,8,4123,3180,1614,1566,0,12,0,0,0,0,0,0,0,1566,0,0,1566,72,43,17,0,1494,631,161,55,61,285,99,151,30,6.0,6.0,,,3.0,6.0,,,
33,261306,gm. Włoszczowa,15,16408,12672,4597,8075,9,47,1,1,0,0,0,0,1,8073,1,0,8073,264,166,77,0,7809,3624,897,146,418,1249,465,677,245,28.0,38.0,,,6.0,16.0,,,
33,266101,m. Kielce,95,158863,123932,31099,92832,31,606,60,55,6,0,0,0,49,92836,49,1,92835,1103,636,418,0,91732,32123,21913,2998,4636,3050,9102,8294,8571,518.0,314.0,,,37.0,176.0,,,
34,280101,m. Bartoszyce,14,19851,15249,5936,9313,5,140,5,5,0,0,0,0,5,9312,5,0,9312,202,150,42,0,9110,2950,3267,319,341,266,707,751,393,52.0,64.0,,,,,,,
34,280102,m. Górowo Iławeckie,2,3421,2634,1131,1503,5,18,5,4,0,0,0,0,4,1507,4,0,1507,59,43,16,0,1448,310,806,27,39,23,85,97,48,10.0,3.0,,,,,,,
34,280103,gm. Bartoszyce,9,8786,6705,3538,3167,1,43,0,0,0,0,0,0,0,3167,0,0,3167,168,144,19,0,2999,1215,737,90,111,309,158,252,99,13.0,15.0,,,,,,,
34,280104,gm. Bisztynek,4,5321,4070,2477,1593,0,13,1,1,0,0,0,0,1,1594,1,0,1594,63,56,7,0,1531,468,432,69,90,88,124,156,70,19.0,15.0,,,,,,,
34,280105,gm. Górowo Iławeckie,8,6748,5321,3106,2215,6,18,4,4,1,0,0,0,3,2218,3,0,2218,130,110,20,0,2088,398,1160,42,69,76,114,161,45,11.0,12.0,,,,,,,
34,280106,gm. Sępopol,6,5259,4060,2451,1609,0,16,0,0,0,0,0,0,0,1609,0,0,1609,91,77,13,0,1518,510,502,27,48,107,102,151,42,18.0,11.0,,,,,,,
34,280201,m. Braniewo,10,13643,10456,3853,6603,4,26,9,9,0,0,0,0,9,6611,9,0,6611,210,156,54,0,6401,1811,1910,296,314,523,540,546,375,43.0,43.0,,,,,,,
34,280202,gm. Braniewo,5,4975,3778,2088,1690,3,7,1,1,0,0,0,0,1,1691,1,0,1691,75,57,18,0,1616,424,414,50,54,333,124,142,58,8.0,9.0,,,,,,,
34,280203,gm. Frombork,4,3279,2548,1298,1250,3,10,1,1,0,0,0,0,1,1251,1,0,1251,60,51,9,0,1191,328,411,47,58,72,108,102,41,20.0,4.0,,,,,,,
34,280204,gm. Lelkowo,4,2492,1919,1171,748,0,4,0,0,0,0,0,0,0,748,0,0,748,46,30,15,0,702,184,276,13,32,77,33,60,17,6.0,4.0,,,,,,,
34,280205,gm. Pieniężno,7,5390,4208,2387,1821,1,14,2,2,0,0,0,0,2,1823,2,0,1823,60,52,8,0,1763,583,582,57,30,144,149,131,65,13.0,9.0,,,,,,,
34,280206,gm. Płoskinia,3,2067,1601,866,735,0,5,0,0,0,0,0,0,0,735,0,0,735,33,21,12,0,702,228,205,30,51,61,42,45,27,8.0,5.0,,,,,,,
34,280207,gm. Wilczęta,3,2438,1860,1044,816,1,4,0,0,0,0,0,0,0,816,0,0,816,45,37,8,0,771,173,355,22,27,41,59,55,25,8.0,6.0,,,,,,,
34,280301,m. Działdowo,14,17279,13333,5729,7603,3,39,0,0,0,0,0,0,0,7603,0,0,7603,250,187,58,0,7353,2263,2070,241,254,356,1185,482,431,39.0,32.0,,,,,,,
34,280302,gm. Działdowo,12,7466,5706,3358,2348,2,7,0,0,0,0,0,0,0,2348,0,0,2348,137,110,27,0,2211,816,445,74,84,221,247,208,79,26.0,11.0,,,,,,,
34,280303,gm. Iłowo-Osada,5,5725,4340,2279,2061,1,8,1,1,0,0,0,0,1,2062,1,0,2062,138,117,21,0,1924,758,342,92,94,165,242,143,64,19.0,5.0,,,,,,,
34,280304,gm. Lidzbark,10,11528,8851,4644,4207,3,29,2,2,0,0,0,0,2,4208,2,1,4207,197,148,42,0,4010,1519,951,221,166,296,269,379,162,23.0,24.0,,,,,,,
34,280305,gm. Płośnica,5,4672,3571,1974,1597,0,2,0,0,0,0,0,0,0,1597,0,0,1597,88,73,15,0,1509,549,236,55,45,288,143,127,43,11.0,12.0,,,,,,,
34,280306,gm. Rybno,9,5724,4355,1871,2484,4,11,4,4,0,0,0,0,4,2488,4,2,2486,119,72,45,0,2367,1205,376,95,72,192,146,183,66,15.0,17.0,,,,,,,
34,280401,gm. Elbląg,5,5771,4405,2287,2118,1,13,0,0,0,0,0,0,0,2118,0,0,2118,85,51,32,0,2033,570,715,71,91,109,116,187,144,14.0,16.0,,,,,,,
34,280402,gm. Godkowo,3,2643,2008,1234,774,0,6,0,0,0,0,0,0,0,774,0,0,774,41,32,9,0,733,269,184,30,27,75,56,56,26,6.0,4.0,,,,,,,
34,280403,gm. Gronowo Elbląskie,2,3976,3031,1629,1402,2,6,2,2,0,0,0,0,2,1403,2,0,1403,66,59,7,0,1337,371,407,74,90,69,88,136,73,10.0,19.0,,,,,,,
34,280404,gm. Markusy,3,3197,2412,1442,970,0,12,0,0,0,0,0,0,0,970,0,0,970,45,36,9,0,925,269,296,38,45,71,29,116,44,8.0,9.0,,,,,,,
34,280405,gm. Milejewo,2,2670,2041,980,1061,2,6,0,0,0,0,0,0,0,1061,0,0,1061,43,34,9,0,1018,388,261,39,47,68,54,106,46,4.0,5.0,,,,,,,
34,280406,gm. Młynary,3,3705,2802,1413,1389,0,17,2,2,1,0,0,0,1,1390,1,0,1390,65,51,9,0,1325,415,315,79,78,105,96,118,83,23.0,13.0,,,,,,,
34,280407,gm. Pasłęk,15,15640,11965,5875,6090,6,36,2,2,0,0,0,0,2,6091,2,0,6091,207,153,54,0,5884,1682,1992,206,278,252,408,485,470,66.0,45.0,,,,,,,
34,280408,gm. Rychliki,3,3175,2420,1504,916,0,5,0,0,0,0,0,0,0,915,0,0,915,42,35,7,0,873,227,306,40,41,87,57,70,29,13.0,3.0,,,,,,,
34,280409,gm. Tolkmicko,7,5279,4024,2078,1946,1,7,0,0,0,0,0,0,0,1945,0,0,1945,82,68,14,0,1863,528,484,62,77,381,78,131,101,12.0,9.0,,,,,,,
35,280501,m. Ełk,26,45484,35241,15334,19907,17,147,6,6,0,0,0,0,6,19911,6,0,19911,474,304,129,0,19437,7008,4859,619,1642,622,1823,1785,969,,110.0,,,,,,,
35,280502,gm. Ełk,12,8659,6679,3737,2941,2,26,2,2,0,0,0,0,2,2944,2,0,2944,116,96,20,0,2828,953,670,88,181,227,230,312,149,,18.0,,,,,,,
